office_id,lead_id,month,date,closing_balance,plus_record_count,minus_record_count,data_point,diff_closing_balance,size_in_a_month,plus_record_count_in_month,minus_record_count_in_month,latest_month
2086,3863,2023-01-01,2023-01-01,2187087.000000000,0,0,False,0E-9,11,6,22,False
2086,3863,2023-01-01,2023-01-02,2187087.000000000,0,0,False,0E-9,11,6,22,False
2086,3863,2023-01-01,2023-01-03,2187087.000000000,0,0,False,0E-9,11,6,22,False
2086,3863,2023-01-01,2023-01-04,2184337.000000000,0,1,True,-2750.000000000,11,6,22,False
2086,3863,2023-01-01,2023-01-05,1999342.000000000,0,3,True,-184995.000000000,11,6,22,False
2086,3863,2023-01-01,2023-01-06,1999342.000000000,0,0,False,0E-9,11,6,22,False
2086,3863,2023-01-01,2023-01-07,1999342.000000000,0,0,False,0E-9,11,6,22,False
2086,3863,2023-01-01,2023-01-08,1999342.000000000,0,0,False,0E-9,11,6,22,False
2086,3863,2023-01-01,2023-01-09,1999342.000000000,0,0,False,0E-9,11,6,22,False
2086,3863,2023-01-01,2023-01-10,3676332.000000000,1,8,True,1676990.000000000,11,6,22,False
2086,3863,2023-01-01,2023-01-11,3676332.000000000,0,0,False,0E-9,11,6,22,False
2086,3863,2023-01-01,2023-01-12,3646234.000000000,0,1,True,-30098.000000000,11,6,22,False
2086,3863,2023-01-01,2023-01-13,3646234.000000000,0,0,False,0E-9,11,6,22,False
2086,3863,2023-01-01,2023-01-14,3646234.000000000,0,0,False,0E-9,11,6,22,False
2086,3863,2023-01-01,2023-01-15,3646234.000000000,0,0,False,0E-9,11,6,22,False
2086,3863,2023-01-01,2023-01-16,3646234.000000000,0,0,False,0E-9,11,6,22,False
2086,3863,2023-01-01,2023-01-17,3646234.000000000,0,0,False,0E-9,11,6,22,False
2086,3863,2023-01-01,2023-01-18,3646234.000000000,0,0,False,0E-9,11,6,22,False
2086,3863,2023-01-01,2023-01-19,3604289.000000000,0,2,True,-41945.000000000,11,6,22,False
2086,3863,2023-01-01,2023-01-20,3614904.000000000,2,0,True,10615.000000000,11,6,22,False
2086,3863,2023-01-01,2023-01-21,3614904.000000000,0,0,False,0E-9,11,6,22,False
2086,3863,2023-01-01,2023-01-22,3614906.000000000,1,0,True,2.000000000,11,6,22,False
2086,3863,2023-01-01,2023-01-23,3614906.000000000,0,0,False,0E-9,11,6,22,False
2086,3863,2023-01-01,2023-01-24,3614906.000000000,0,0,False,0E-9,11,6,22,False
2086,3863,2023-01-01,2023-01-25,3123087.000000000,1,3,True,-491819.000000000,11,6,22,False
2086,3863,2023-01-01,2023-01-26,3123087.000000000,0,0,False,0E-9,11,6,22,False
2086,3863,2023-01-01,2023-01-27,2869310.000000000,1,1,True,-253777.000000000,11,6,22,False
2086,3863,2023-01-01,2023-01-28,2869310.000000000,0,0,False,0E-9,11,6,22,False
2086,3863,2023-01-01,2023-01-29,2869310.000000000,0,0,False,0E-9,11,6,22,False
2086,3863,2023-01-01,2023-01-30,2863665.000000000,0,2,True,-5645.000000000,11,6,22,False
2086,3863,2023-01-01,2023-01-31,2860915.000000000,0,1,True,-2750.000000000,11,6,22,False
2086,3863,2023-02-01,2023-02-01,2509465.000000000,0,2,True,-351450.000000000,14,7,28,False
2086,3863,2023-02-01,2023-02-02,2341735.000000000,0,2,True,-167730.000000000,14,7,28,False
2086,3863,2023-02-01,2023-02-03,2112511.000000000,0,4,True,-229224.000000000,14,7,28,False
2086,3863,2023-02-01,2023-02-04,2112511.000000000,0,0,False,0E-9,14,7,28,False
2086,3863,2023-02-01,2023-02-05,2106724.000000000,0,1,True,-5787.000000000,14,7,28,False
2086,3863,2023-02-01,2023-02-06,2106724.000000000,0,0,False,0E-9,14,7,28,False
2086,3863,2023-02-01,2023-02-07,2077099.000000000,0,2,True,-29625.000000000,14,7,28,False
2086,3863,2023-02-01,2023-02-08,2077099.000000000,0,0,False,0E-9,14,7,28,False
2086,3863,2023-02-01,2023-02-09,2077099.000000000,0,0,False,0E-9,14,7,28,False
2086,3863,2023-02-01,2023-02-10,3399923.000000000,1,5,True,1322824.000000000,14,7,28,False
2086,3863,2023-02-01,2023-02-11,3399923.000000000,0,0,False,0E-9,14,7,28,False
2086,3863,2023-02-01,2023-02-12,3369825.000000000,0,1,True,-30098.000000000,14,7,28,False
2086,3863,2023-02-01,2023-02-13,869825.000000000,0,1,True,-2500000.000000000,14,7,28,False
2086,3863,2023-02-01,2023-02-14,869825.000000000,0,0,False,0E-9,14,7,28,False
2086,3863,2023-02-01,2023-02-15,869825.000000000,0,0,False,0E-9,14,7,28,False
2086,3863,2023-02-01,2023-02-16,869825.000000000,0,0,False,0E-9,14,7,28,False
2086,3863,2023-02-01,2023-02-17,869825.000000000,0,0,False,0E-9,14,7,28,False
2086,3863,2023-02-01,2023-02-18,869825.000000000,0,0,False,0E-9,14,7,28,False
2086,3863,2023-02-01,2023-02-19,869826.000000000,1,0,True,1.000000000,14,7,28,False
2086,3863,2023-02-01,2023-02-20,880441.000000000,2,0,True,10615.000000000,14,7,28,False
2086,3863,2023-02-01,2023-02-21,880441.000000000,0,0,False,0E-9,14,7,28,False
2086,3863,2023-02-01,2023-02-22,805441.000000000,0,1,True,-75000.000000000,14,7,28,False
2086,3863,2023-02-01,2023-02-23,805441.000000000,0,0,False,0E-9,14,7,28,False
2086,3863,2023-02-01,2023-02-24,370459.000000000,2,3,True,-434982.000000000,14,7,28,False
2086,3863,2023-02-01,2023-02-25,370459.000000000,0,0,False,0E-9,14,7,28,False
2086,3863,2023-02-01,2023-02-26,370459.000000000,0,0,False,0E-9,14,7,28,False
2086,3863,2023-02-01,2023-02-27,264454.000000000,1,5,True,-106005.000000000,14,7,28,False
2086,3863,2023-02-01,2023-02-28,261704.000000000,0,1,True,-2750.000000000,14,7,28,False
2086,3863,2023-03-01,2023-03-01,261704.000000000,0,0,False,0E-9,15,7,21,False
2086,3863,2023-03-01,2023-03-02,261704.000000000,0,0,False,0E-9,15,7,21,False
2086,3863,2023-03-01,2023-03-03,87518.000000000,0,2,True,-174186.000000000,15,7,21,False
2086,3863,2023-03-01,2023-03-04,87518.000000000,0,0,False,0E-9,15,7,21,False
2086,3863,2023-03-01,2023-03-05,81722.000000000,0,1,True,-5796.000000000,15,7,21,False
2086,3863,2023-03-01,2023-03-06,81722.000000000,0,0,False,0E-9,15,7,21,False
2086,3863,2023-03-01,2023-03-07,79077.000000000,0,2,True,-2645.000000000,15,7,21,False
2086,3863,2023-03-01,2023-03-08,79077.000000000,0,0,False,0E-9,15,7,21,False
2086,3863,2023-03-01,2023-03-09,79077.000000000,0,0,False,0E-9,15,7,21,False
2086,3863,2023-03-01,2023-03-10,1446927.000000000,1,2,True,1367850.000000000,15,7,21,False
2086,3863,2023-03-01,2023-03-11,1446927.000000000,0,0,False,0E-9,15,7,21,False
2086,3863,2023-03-01,2023-03-12,1416829.000000000,0,1,True,-30098.000000000,15,7,21,False
2086,3863,2023-03-01,2023-03-13,1475869.000000000,1,1,True,59040.000000000,15,7,21,False
2086,3863,2023-03-01,2023-03-14,923224.000000000,0,1,True,-552645.000000000,15,7,21,False
2086,3863,2023-03-01,2023-03-15,923224.000000000,0,0,False,0E-9,15,7,21,False
2086,3863,2023-03-01,2023-03-16,923224.000000000,0,0,False,0E-9,15,7,21,False
2086,3863,2023-03-01,2023-03-17,576033.000000000,0,3,True,-347191.000000000,15,7,21,False
2086,3863,2023-03-01,2023-03-18,576033.000000000,0,0,False,0E-9,15,7,21,False
2086,3863,2023-03-01,2023-03-19,576033.000000000,0,0,False,0E-9,15,7,21,False
2086,3863,2023-03-01,2023-03-20,537679.000000000,2,1,True,-38354.000000000,15,7,21,False
2086,3863,2023-03-01,2023-03-21,537679.000000000,0,0,False,0E-9,15,7,21,False
2086,3863,2023-03-01,2023-03-22,537679.000000000,0,0,False,0E-9,15,7,21,False
2086,3863,2023-03-01,2023-03-23,363589.000000000,1,3,True,-174090.000000000,15,7,21,False
2086,3863,2023-03-01,2023-03-24,375860.000000000,1,0,True,12271.000000000,15,7,21,False
2086,3863,2023-03-01,2023-03-25,375860.000000000,0,0,False,0E-9,15,7,21,False
2086,3863,2023-03-01,2023-03-26,375860.000000000,0,0,False,0E-9,15,7,21,False
2086,3863,2023-03-01,2023-03-27,106530.000000000,0,1,True,-269330.000000000,15,7,21,False
2086,3863,2023-03-01,2023-03-28,106530.000000000,0,0,False,0E-9,15,7,21,False
2086,3863,2023-03-01,2023-03-29,118242.000000000,1,0,True,11712.000000000,15,7,21,False
2086,3863,2023-03-01,2023-03-30,79362.000000000,0,1,True,-38880.000000000,15,7,21,False
2086,3863,2023-03-01,2023-03-31,39218.000000000,0,2,True,-40144.000000000,15,7,21,False
2086,3863,2023-04-01,2023-04-01,39218.000000000,0,0,False,0E-9,16,16,26,False
2086,3863,2023-04-01,2023-04-02,39218.000000000,0,0,False,0E-9,16,16,26,False
2086,3863,2023-04-01,2023-04-03,41138.000000000,2,2,True,1920.000000000,16,16,26,False
2086,3863,2023-04-01,2023-04-04,86365.000000000,1,0,True,45227.000000000,16,16,26,False
2086,3863,2023-04-01,2023-04-05,101332.000000000,1,1,True,14967.000000000,16,16,26,False
2086,3863,2023-04-01,2023-04-06,94669.000000000,0,1,True,-6663.000000000,16,16,26,False
2086,3863,2023-04-01,2023-04-07,32001.000000000,0,1,True,-62668.000000000,16,16,26,False
2086,3863,2023-04-01,2023-04-08,32001.000000000,0,0,False,0E-9,16,16,26,False
2086,3863,2023-04-01,2023-04-09,32001.000000000,0,0,False,0E-9,16,16,26,False
2086,3863,2023-04-01,2023-04-10,796485.000000000,2,11,True,764484.000000000,16,16,26,False
2086,3863,2023-04-01,2023-04-11,796485.000000000,0,0,False,0E-9,16,16,26,False
2086,3863,2023-04-01,2023-04-12,796485.000000000,0,0,False,0E-9,16,16,26,False
2086,3863,2023-04-01,2023-04-13,722514.000000000,0,1,True,-73971.000000000,16,16,26,False
2086,3863,2023-04-01,2023-04-14,796485.000000000,1,0,True,73971.000000000,16,16,26,False
2086,3863,2023-04-01,2023-04-15,796485.000000000,0,0,False,0E-9,16,16,26,False
2086,3863,2023-04-01,2023-04-16,796485.000000000,0,0,False,0E-9,16,16,26,False
2086,3863,2023-04-01,2023-04-17,869765.000000000,1,0,True,73280.000000000,16,16,26,False
2086,3863,2023-04-01,2023-04-18,740195.000000000,0,1,True,-129570.000000000,16,16,26,False
2086,3863,2023-04-01,2023-04-19,780126.000000000,1,0,True,39931.000000000,16,16,26,False
2086,3863,2023-04-01,2023-04-20,701935.000000000,2,1,True,-78191.000000000,16,16,26,False
2086,3863,2023-04-01,2023-04-21,701935.000000000,0,0,False,0E-9,16,16,26,False
2086,3863,2023-04-01,2023-04-22,701935.000000000,0,0,False,0E-9,16,16,26,False
2086,3863,2023-04-01,2023-04-23,701935.000000000,0,0,False,0E-9,16,16,26,False
2086,3863,2023-04-01,2023-04-24,701935.000000000,0,0,False,0E-9,16,16,26,False
2086,3863,2023-04-01,2023-04-25,454731.000000000,1,2,True,-247204.000000000,16,16,26,False
2086,3863,2023-04-01,2023-04-26,478942.000000000,1,0,True,24211.000000000,16,16,26,False
2086,3863,2023-04-01,2023-04-27,154514.000000000,1,3,True,-324428.000000000,16,16,26,False
2086,3863,2023-04-01,2023-04-28,802063.000000000,2,2,True,647549.000000000,16,16,26,False
2086,3863,2023-04-01,2023-04-29,802063.000000000,0,0,False,0E-9,16,16,26,False
2086,3863,2023-04-01,2023-04-30,802063.000000000,0,0,False,0E-9,16,16,26,False
2086,3863,2023-05-01,2023-05-01,799313.000000000,0,1,True,-2750.000000000,13,9,22,False
2086,3863,2023-05-01,2023-05-02,478877.000000000,0,2,True,-320436.000000000,13,9,22,False
2086,3863,2023-05-01,2023-05-03,478877.000000000,0,0,False,0E-9,13,9,22,False
2086,3863,2023-05-01,2023-05-04,478877.000000000,0,0,False,0E-9,13,9,22,False
2086,3863,2023-05-01,2023-05-05,473088.000000000,0,1,True,-5789.000000000,13,9,22,False
2086,3863,2023-05-01,2023-05-06,473088.000000000,0,0,False,0E-9,13,9,22,False
2086,3863,2023-05-01,2023-05-07,473088.000000000,0,0,False,0E-9,13,9,22,False
2086,3863,2023-05-01,2023-05-08,473088.000000000,0,0,False,0E-9,13,9,22,False
2086,3863,2023-05-01,2023-05-09,473088.000000000,0,0,False,0E-9,13,9,22,False
2086,3863,2023-05-01,2023-05-10,600000.000000000,1,1,True,126912.000000000,13,9,22,False
2086,3863,2023-05-01,2023-05-11,576855.000000000,0,2,True,-23145.000000000,13,9,22,False
2086,3863,2023-05-01,2023-05-12,576855.000000000,0,0,False,0E-9,13,9,22,False
2086,3863,2023-05-01,2023-05-13,576855.000000000,0,0,False,0E-9,13,9,22,False
2086,3863,2023-05-01,2023-05-14,576855.000000000,0,0,False,0E-9,13,9,22,False
2086,3863,2023-05-01,2023-05-15,576855.000000000,0,0,False,0E-9,13,9,22,False
2086,3863,2023-05-01,2023-05-16,576855.000000000,0,0,False,0E-9,13,9,22,False
2086,3863,2023-05-01,2023-05-17,477080.000000000,1,9,True,-99775.000000000,13,9,22,False
2086,3863,2023-05-01,2023-05-18,477080.000000000,0,0,False,0E-9,13,9,22,False
2086,3863,2023-05-01,2023-05-19,480380.000000000,1,0,True,3300.000000000,13,9,22,False
2086,3863,2023-05-01,2023-05-20,480380.000000000,0,0,False,0E-9,13,9,22,False
2086,3863,2023-05-01,2023-05-21,480380.000000000,0,0,False,0E-9,13,9,22,False
2086,3863,2023-05-01,2023-05-22,476695.000000000,1,1,True,-3685.000000000,13,9,22,False
2086,3863,2023-05-01,2023-05-23,476695.000000000,0,0,False,0E-9,13,9,22,False
2086,3863,2023-05-01,2023-05-24,476695.000000000,0,0,False,0E-9,13,9,22,False
2086,3863,2023-05-01,2023-05-25,164646.000000000,2,2,True,-312049.000000000,13,9,22,False
2086,3863,2023-05-01,2023-05-26,294646.000000000,1,0,True,130000.000000000,13,9,22,False
2086,3863,2023-05-01,2023-05-27,294646.000000000,0,0,False,0E-9,13,9,22,False
2086,3863,2023-05-01,2023-05-28,294646.000000000,0,0,False,0E-9,13,9,22,False
2086,3863,2023-05-01,2023-05-29,15496.000000000,1,2,True,-279150.000000000,13,9,22,False
2086,3863,2023-05-01,2023-05-30,23196.000000000,1,0,True,7700.000000000,13,9,22,False
2086,3863,2023-05-01,2023-05-31,20446.000000000,0,1,True,-2750.000000000,13,9,22,False
2086,3863,2023-06-01,2023-06-01,20446.000000000,0,0,False,0E-9,9,8,13,False
2086,3863,2023-06-01,2023-06-02,20446.000000000,0,0,False,0E-9,9,8,13,False
2086,3863,2023-06-01,2023-06-03,20446.000000000,0,0,False,0E-9,9,8,13,False
2086,3863,2023-06-01,2023-06-04,20446.000000000,0,0,False,0E-9,9,8,13,False
2086,3863,2023-06-01,2023-06-05,13703.000000000,1,3,True,-6743.000000000,9,8,13,False
2086,3863,2023-06-01,2023-06-06,13703.000000000,0,0,False,0E-9,9,8,13,False
2086,3863,2023-06-01,2023-06-07,13703.000000000,0,0,False,0E-9,9,8,13,False
2086,3863,2023-06-01,2023-06-08,13703.000000000,0,0,False,0E-9,9,8,13,False
2086,3863,2023-06-01,2023-06-09,98815.000000000,1,5,True,85112.000000000,9,8,13,False
2086,3863,2023-06-01,2023-06-10,98815.000000000,0,0,False,0E-9,9,8,13,False
2086,3863,2023-06-01,2023-06-11,98815.000000000,0,0,False,0E-9,9,8,13,False
2086,3863,2023-06-01,2023-06-12,98815.000000000,0,0,False,0E-9,9,8,13,False
2086,3863,2023-06-01,2023-06-13,98815.000000000,0,0,False,0E-9,9,8,13,False
2086,3863,2023-06-01,2023-06-14,98815.000000000,0,0,False,0E-9,9,8,13,False
2086,3863,2023-06-01,2023-06-15,98815.000000000,0,0,False,0E-9,9,8,13,False
2086,3863,2023-06-01,2023-06-16,68815.000000000,0,1,True,-30000.000000000,9,8,13,False
2086,3863,2023-06-01,2023-06-17,68815.000000000,0,0,False,0E-9,9,8,13,False
2086,3863,2023-06-01,2023-06-18,68815.000000000,0,0,False,0E-9,9,8,13,False
2086,3863,2023-06-01,2023-06-19,68815.000000000,0,0,False,0E-9,9,8,13,False
2086,3863,2023-06-01,2023-06-20,79430.000000000,2,0,True,10615.000000000,9,8,13,False
2086,3863,2023-06-01,2023-06-21,79430.000000000,0,0,False,0E-9,9,8,13,False
2086,3863,2023-06-01,2023-06-22,79430.000000000,0,0,False,0E-9,9,8,13,False
2086,3863,2023-06-01,2023-06-23,29826.000000000,1,1,True,-49604.000000000,9,8,13,False
2086,3863,2023-06-01,2023-06-24,29826.000000000,0,0,False,0E-9,9,8,13,False
2086,3863,2023-06-01,2023-06-25,29826.000000000,0,0,False,0E-9,9,8,13,False
2086,3863,2023-06-01,2023-06-26,295747.000000000,1,0,True,265921.000000000,9,8,13,False
2086,3863,2023-06-01,2023-06-27,6319.000000000,0,2,True,-289428.000000000,9,8,13,False
2086,3863,2023-06-01,2023-06-28,18668.000000000,1,0,True,12349.000000000,9,8,13,False
2086,3863,2023-06-01,2023-06-29,18668.000000000,0,0,False,0E-9,9,8,13,False
2086,3863,2023-06-01,2023-06-30,23618.000000000,1,1,True,4950.000000000,9,8,13,False
2086,3863,2023-07-01,2023-07-01,23618.000000000,0,0,False,0E-9,14,12,23,False
2086,3863,2023-07-01,2023-07-02,23618.000000000,0,0,False,0E-9,14,12,23,False
2086,3863,2023-07-01,2023-07-03,23618.000000000,0,0,False,0E-9,14,12,23,False
2086,3863,2023-07-01,2023-07-04,23618.000000000,0,0,False,0E-9,14,12,23,False
2086,3863,2023-07-01,2023-07-05,17837.000000000,0,1,True,-5781.000000000,14,12,23,False
2086,3863,2023-07-01,2023-07-06,17837.000000000,0,0,False,0E-9,14,12,23,False
2086,3863,2023-07-01,2023-07-07,17837.000000000,0,0,False,0E-9,14,12,23,False
2086,3863,2023-07-01,2023-07-08,17837.000000000,0,0,False,0E-9,14,12,23,False
2086,3863,2023-07-01,2023-07-09,17837.000000000,0,0,False,0E-9,14,12,23,False
2086,3863,2023-07-01,2023-07-10,35303.000000000,1,10,True,17466.000000000,14,12,23,False
2086,3863,2023-07-01,2023-07-11,210718.000000000,1,0,True,175415.000000000,14,12,23,False
2086,3863,2023-07-01,2023-07-12,79166.000000000,0,1,True,-131552.000000000,14,12,23,False
2086,3863,2023-07-01,2023-07-13,35303.000000000,1,2,True,-43863.000000000,14,12,23,False
2086,3863,2023-07-01,2023-07-14,408134.000000000,1,0,True,372831.000000000,14,12,23,False
2086,3863,2023-07-01,2023-07-15,408134.000000000,0,0,False,0E-9,14,12,23,False
2086,3863,2023-07-01,2023-07-16,408134.000000000,0,0,False,0E-9,14,12,23,False
2086,3863,2023-07-01,2023-07-17,408134.000000000,0,0,False,0E-9,14,12,23,False
2086,3863,2023-07-01,2023-07-18,107936.000000000,0,1,True,-300198.000000000,14,12,23,False
2086,3863,2023-07-01,2023-07-19,35303.000000000,0,1,True,-72633.000000000,14,12,23,False
2086,3863,2023-07-01,2023-07-20,35918.000000000,2,1,True,615.000000000,14,12,23,False
2086,3863,2023-07-01,2023-07-21,35918.000000000,0,0,False,0E-9,14,12,23,False
2086,3863,2023-07-01,2023-07-22,35918.000000000,0,0,False,0E-9,14,12,23,False
2086,3863,2023-07-01,2023-07-23,35918.000000000,0,0,False,0E-9,14,12,23,False
2086,3863,2023-07-01,2023-07-24,35918.000000000,0,0,False,0E-9,14,12,23,False
2086,3863,2023-07-01,2023-07-25,48189.000000000,1,0,True,12271.000000000,14,12,23,False
2086,3863,2023-07-01,2023-07-26,308090.000000000,1,1,True,259901.000000000,14,12,23,False
2086,3863,2023-07-01,2023-07-27,21776.000000000,2,3,True,-286314.000000000,14,12,23,False
2086,3863,2023-07-01,2023-07-28,29476.000000000,1,0,True,7700.000000000,14,12,23,False
2086,3863,2023-07-01,2023-07-29,29476.000000000,0,0,False,0E-9,14,12,23,False
2086,3863,2023-07-01,2023-07-30,29476.000000000,0,0,False,0E-9,14,12,23,False
2086,3863,2023-07-01,2023-07-31,6626.000000000,1,2,True,-22850.000000000,14,12,23,False
2086,3863,2023-08-01,2023-08-01,6626.000000000,0,0,False,0E-9,11,8,17,False
2086,3863,2023-08-01,2023-08-02,6626.000000000,0,0,False,0E-9,11,8,17,False
2086,3863,2023-08-01,2023-08-03,6626.000000000,0,0,False,0E-9,11,8,17,False
2086,3863,2023-08-01,2023-08-04,6626.000000000,0,0,False,0E-9,11,8,17,False
2086,3863,2023-08-01,2023-08-05,828.000000000,0,1,True,-5798.000000000,11,8,17,False
2086,3863,2023-08-01,2023-08-06,828.000000000,0,0,False,0E-9,11,8,17,False
2086,3863,2023-08-01,2023-08-07,828.000000000,0,0,False,0E-9,11,8,17,False
2086,3863,2023-08-01,2023-08-08,828.000000000,0,0,False,0E-9,11,8,17,False
2086,3863,2023-08-01,2023-08-09,828.000000000,0,0,False,0E-9,11,8,17,False
2086,3863,2023-08-01,2023-08-10,132773.000000000,1,5,True,131945.000000000,11,8,17,False
2086,3863,2023-08-01,2023-08-11,132773.000000000,0,0,False,0E-9,11,8,17,False
2086,3863,2023-08-01,2023-08-12,132773.000000000,0,0,False,0E-9,11,8,17,False
2086,3863,2023-08-01,2023-08-13,132773.000000000,0,0,False,0E-9,11,8,17,False
2086,3863,2023-08-01,2023-08-14,132773.000000000,0,0,False,0E-9,11,8,17,False
2086,3863,2023-08-01,2023-08-15,132773.000000000,0,0,False,0E-9,11,8,17,False
2086,3863,2023-08-01,2023-08-16,132773.000000000,0,0,False,0E-9,11,8,17,False
2086,3863,2023-08-01,2023-08-17,132773.000000000,0,0,False,0E-9,11,8,17,False
2086,3863,2023-08-01,2023-08-18,136073.000000000,1,0,True,3300.000000000,11,8,17,False
2086,3863,2023-08-01,2023-08-19,136073.000000000,0,0,False,0E-9,11,8,17,False
2086,3863,2023-08-01,2023-08-20,136073.000000000,0,0,False,0E-9,11,8,17,False
2086,3863,2023-08-01,2023-08-21,143388.000000000,1,0,True,7315.000000000,11,8,17,False
2086,3863,2023-08-01,2023-08-22,643388.000000000,1,0,True,500000.000000000,11,8,17,False
2086,3863,2023-08-01,2023-08-23,643388.000000000,0,0,False,0E-9,11,8,17,False
2086,3863,2023-08-01,2023-08-24,643388.000000000,0,0,False,0E-9,11,8,17,False
2086,3863,2023-08-01,2023-08-25,655659.000000000,1,0,True,12271.000000000,11,8,17,False
2086,3863,2023-08-01,2023-08-26,655659.000000000,0,0,False,0E-9,11,8,17,False
2086,3863,2023-08-01,2023-08-27,342546.000000000,0,1,True,-313113.000000000,11,8,17,False
2086,3863,2023-08-01,2023-08-28,27113.000000000,0,5,True,-315433.000000000,11,8,17,False
2086,3863,2023-08-01,2023-08-29,41869.000000000,1,0,True,14756.000000000,11,8,17,False
2086,3863,2023-08-01,2023-08-30,49569.000000000,1,0,True,7700.000000000,11,8,17,False
2086,3863,2023-08-01,2023-08-31,2557.000000000,1,5,True,-47012.000000000,11,8,17,False
2086,3863,2023-09-01,2023-09-01,2557.000000000,0,0,False,0E-9,10,10,25,False
2086,3863,2023-09-01,2023-09-02,2557.000000000,0,0,False,0E-9,10,10,25,False
2086,3863,2023-09-01,2023-09-03,2557.000000000,0,0,False,0E-9,10,10,25,False
2086,3863,2023-09-01,2023-09-04,45580.000000000,1,3,True,43023.000000000,10,10,25,False
2086,3863,2023-09-01,2023-09-05,51679.000000000,1,1,True,6099.000000000,10,10,25,False
2086,3863,2023-09-01,2023-09-06,51679.000000000,0,0,False,0E-9,10,10,25,False
2086,3863,2023-09-01,2023-09-07,51679.000000000,0,0,False,0E-9,10,10,25,False
2086,3863,2023-09-01,2023-09-08,673106.000000000,1,14,True,621427.000000000,10,10,25,False
2086,3863,2023-09-01,2023-09-09,673106.000000000,0,0,False,0E-9,10,10,25,False
2086,3863,2023-09-01,2023-09-10,673106.000000000,0,0,False,0E-9,10,10,25,False
2086,3863,2023-09-01,2023-09-11,673106.000000000,0,0,False,0E-9,10,10,25,False
2086,3863,2023-09-01,2023-09-12,673106.000000000,0,0,False,0E-9,10,10,25,False
2086,3863,2023-09-01,2023-09-13,673106.000000000,0,0,False,0E-9,10,10,25,False
2086,3863,2023-09-01,2023-09-14,577814.000000000,1,1,True,-95292.000000000,10,10,25,False
2086,3863,2023-09-01,2023-09-15,577814.000000000,0,0,False,0E-9,10,10,25,False
2086,3863,2023-09-01,2023-09-16,577814.000000000,0,0,False,0E-9,10,10,25,False
2086,3863,2023-09-01,2023-09-17,577814.000000000,0,0,False,0E-9,10,10,25,False
2086,3863,2023-09-01,2023-09-18,577814.000000000,0,0,False,0E-9,10,10,25,False
2086,3863,2023-09-01,2023-09-19,577814.000000000,0,0,False,0E-9,10,10,25,False
2086,3863,2023-09-01,2023-09-20,588429.000000000,2,0,True,10615.000000000,10,10,25,False
2086,3863,2023-09-01,2023-09-21,588429.000000000,0,0,False,0E-9,10,10,25,False
2086,3863,2023-09-01,2023-09-22,588429.000000000,0,0,False,0E-9,10,10,25,False
2086,3863,2023-09-01,2023-09-23,588429.000000000,0,0,False,0E-9,10,10,25,False
2086,3863,2023-09-01,2023-09-24,588429.000000000,0,0,False,0E-9,10,10,25,False
2086,3863,2023-09-01,2023-09-25,450555.000000000,1,2,True,-137874.000000000,10,10,25,False
2086,3863,2023-09-01,2023-09-26,439365.000000000,0,1,True,-11190.000000000,10,10,25,False
